ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2017-En-21332	Love takes off the masks that we fear we cannot live without and know we cannot live within. - James A. Baldwin	0	1	0	0	0	1	1	1	0	0	0
2017-En-30244	@TheeCurrentYear @Sargon_of_Akkad this is too much hilarity for one day	0	0	0	0	1	0	1	0	0	0	0
2017-En-11569	me: wow today's such a good day \n*an hour later: burns food, gets sick, spills boiling hot water on myself*\nme: never mind	0	0	1	0	0	0	0	1	0	0	0
2017-En-10885	I wouldn't have #anger issues.....if she didn't have #lying issues.....think about that one. #pow #lies #confusion	1	0	1	0	0	0	0	0	0	0	0
2017-En-40218	When you have 15 doe run the opposite side of you 🙁 	0	1	0	0	0	0	0	0	1	0	0
2017-En-40266	@stevesingiser @POLITICO_Steve Put a damper on my mood.	1	0	1	0	0	0	0	0	1	0	0
2017-En-10820	pray for my boy huff	0	0	0	0	0	0	0	0	0	0	0
2017-En-41506	@MarkedMurderer Orion's eyes narrowed as he gazed down at the girl, ice cold blues meeting a softer than usual green. His instinct told him-	0	1	0	0	0	0	0	0	0	0	0
2017-En-10092	Worst juror ever? Michelle. You were Nicole's biggest threat. #bitter #bb18	1	0	1	0	0	0	0	0	0	0	0
2017-En-40110	I have not nap for 3 days in a row I'm very unhappy rn	1	0	0	0	0	0	0	0	1	0	0
2017-En-10159	@mdivincenzo9 he's stupid, I hate him lol #bitter	1	0	1	0	0	0	0	0	0	0	0
2017-En-40444	Candice on great british bake off with that pout does my head in 👊🏻🙄	1	1	0	0	0	0	1	0	0	1	0
2017-En-20302	horrid having a car n no liscence	1	0	1	1	0	0	0	0	1	0	0
2017-En-10230	Girls irritate me so much lol	1	0	1	0	1	0	0	0	1	0	0
2017-En-41264	People are trying too hard to hate on Cam Newton without understanding his position #sad	0	0	1	0	0	0	0	0	1	0	0
2017-En-20037	@officialShaky 'Operation Echoes' is gathering momentum ... #tense #nervous #feelsick #excited	0	0	0	1	1	0	1	0	0	0	0
2017-En-20964	This maybe a new start but it will always be align with the end. #start #forward	0	1	0	0	1	0	1	0	0	0	0
2017-En-40310	Angry shouting match between a #pessimist &amp; an #optimist:\n'You're a half empty-headed @%$!' \n'You're half full of @%$!'	1	0	1	0	0	0	0	0	0	0	0
2017-En-30365	@bodwell_james did it not just enliven your soul	0	0	0	0	1	0	0	0	0	0	0
2017-En-20852	Now ...what to do for the next hour while waiting for #OurGirl to start @BBCOne ?!	0	1	0	0	0	0	1	0	0	0	0
2017-En-21526	Popufurs make posts like 'opening commissions in an hour get a slot while you can' and I'm like sitting here in awe at that sort of demand	1	0	0	0	0	0	0	0	1	1	0
2017-En-31243	The feeling of taking someone's life is either scarring or exhilarating, but for people need to realize that we're going to die at some--	1	0	1	1	0	0	0	0	1	0	0
2017-En-20181	@twlldun @bbcquestiontime @JacobReesMogg @leicesterliz @normanlamb @CarolineLucas @JuliaHB1 Oh god, not Brewer again. The horror, the horror	1	0	1	1	0	0	0	0	0	0	0
2017-En-11282	@leepg \n\nLike a rabid dog I pulled out the backs of my cupboards looking for a bakewell..Found a french fancie &amp; a mini batternburg #Winner!	0	0	0	0	1	0	1	0	0	0	0
2017-En-40866	@British_Airways In your Concorde Lounge in Terminal 7 JFK. So saddened to have to say, service so far is dismal. Don't expect a reply.	1	0	1	0	0	0	0	1	1	0	0
2017-En-11499	Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating.  #smrtruinslives	1	0	1	0	0	0	0	0	0	0	0
2017-En-10146	i was angry.	1	0	0	0	0	0	0	0	0	0	0
2017-En-11439	I love when people say they aren't racist right before they say some racist shit... Not how that works... #fuming	1	0	1	0	0	0	0	0	0	0	0
2017-En-21859	Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! 	1	0	1	0	0	0	0	1	1	0	0
2017-En-22194	Yellow Submarine is under tremendous pressure from Los Blancos. #WaveAfterWave #RMAVIL	0	0	0	0	0	0	0	0	0	0	0
2017-En-40447	Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK	0	0	0	0	0	0	1	0	0	0	0
2017-En-11185	@TedLeitner @jesseagler You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse). #umbrage	1	0	1	0	0	0	0	0	0	0	1
2017-En-20180	I'm afraid she's the goat you libeling people? #afraid #goat #libeling	0	0	0	1	0	0	0	0	0	0	0
2017-En-20088	@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD?  #creepy #EnoughIsEnough	0	0	1	1	0	0	0	0	1	0	0
2017-En-20955	No we didn't just bully our professor to move the Chem quiz to Monday 😂	0	1	0	0	1	0	1	1	0	0	0
2017-En-30417	I've got some new pens to break in. Name an animated series and I'll draw you in that style 🖍	0	1	0	0	1	0	1	0	0	1	0
2017-En-30014	😱 @cailamarsai you've had me 😂 😂 the whole time watching @black_ishABC after you've lost your #glasses! It was #hilarious! @mrbabyboogaloo	0	0	0	0	1	0	1	0	0	0	0
2017-En-30435	Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. 	0	0	0	0	1	1	1	0	0	0	0
2017-En-10727	@lethargytyler ehhh I guess. I want to everyone I've ever burst out laughing in front of😂	0	0	0	0	1	1	0	0	0	0	0
2017-En-30553	My boss likes to stand in my office &amp; smile at me like a shark: maliciously gleeful, and ask me how am I as if I have a secret to tell her.	1	0	1	1	0	0	0	1	0	0	0
2017-En-21958	#amwriting #horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.	0	0	0	1	0	0	0	0	1	0	0
2017-En-10394	🔥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.🔥 #anger \n\n~Mark Twain	1	0	1	0	0	0	0	0	0	0	0
2017-En-40817	This world has some serious issues we should all go to therapy	1	0	1	0	0	0	0	1	1	0	0
2017-En-30548	@EtherealMystic_ - felt like he couldn't control — and here she was, giving so much of herself, selflessly pleasing him. His groans were -	0	0	0	0	0	0	0	0	0	0	0
2017-En-11693	@CallofDuty how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod 	1	0	1	0	0	0	0	0	0	0	0
2017-En-20825	@zavvi @zavvihelp only offering 6 moth warranty #ps4pro  #truth #ripoff	1	0	1	0	0	0	0	0	0	0	0
2017-En-30173	@sidviyer uff!! Look at your Arsenal fans cheering for every goal against United. haha	0	0	0	0	1	0	1	0	0	1	0
2017-En-41450	All work and no play makes Jack a dull boy	0	0	0	0	0	0	0	0	0	0	0
2017-En-11111	If I do my homework now I can watch revenge and possibly go out tonight'\n*plays on phone for 2 hours to avoid doing homework	0	1	0	0	1	0	1	0	0	0	0
2017-En-11480	@Toucherandrich there was a US diver named steele johnson. i'd like him barred from the olympics. 	1	0	1	0	0	0	0	0	0	0	0
2017-En-21675	@mcauley_ross rojo is awful	0	0	1	0	0	0	0	0	0	0	0
2017-En-20219	And here we go again 😓 #restless	0	0	0	0	0	0	0	0	1	0	0
2017-En-21826	@CGasparino Give it up Gas, I don't hate u, I just don't respect ur rudeness. #bully	1	0	1	0	0	0	0	0	0	0	0
2017-En-21503	whats with these boxes when i search google on chrome  #distracting	1	0	1	0	0	0	0	0	0	1	0
2017-En-20441	When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott	0	0	1	1	0	0	0	1	1	0	0
2017-En-21548	@ykrahs666 @HaiderAlAbadi @HassanRouhani %95 of Iraqi political was fighting with Iran against Iraq in 80s %99 of terror in Iraq is Iranian	0	0	1	1	0	0	0	0	0	0	0
2017-En-31525	Mon Celtic, give us something to cheer - place is empty, soaked &amp; its my wee nephew's Birthday ffs, started well, now dropped off.	0	0	0	0	1	1	0	0	1	0	0
2017-En-10507	@fleetstreetfox It's buzzing pathetically for sympathy if you let it out it will twirl it's moustache, chuckle and sting you #Psychowasp	1	0	1	0	0	0	0	0	0	0	0
2017-En-21231	@lukeshawtime terrible	1	0	1	0	0	0	0	0	0	0	0
2017-En-20054	@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate 	1	0	1	1	0	0	0	0	0	0	0
2017-En-22173	Democracy doesn't work\n #mob #mentality #mass #hysteria  #mongering #oligarchy	1	0	1	0	0	0	0	1	0	0	0
2017-En-21698	I'm so bored and fat and full and ridiculously overweight and rolls galore #terrible	1	0	1	1	0	0	0	1	1	0	0
2017-En-40551	Like, 'loon attic'. Luckily it quickly sunk in that it was the wrong pronunciation, but I still couldn't stop saying it. It just stuck.	0	1	1	0	0	0	0	0	0	1	0
2017-En-11658	Can we get a shot of Lingys face at 1/4 time ? Pretty sure it would be more red then his hair  #pretendinghesok #ruok #AFLCatsSwans	0	1	0	0	0	0	0	0	1	0	0
2017-En-40482	@EllenMellon_88 Got #mybrokenfoot running Great North Run, can't wait to run again in a few months time - be mostly dark then! #ukrunchat	0	1	0	0	1	0	0	0	1	0	0
2017-En-30157	@dressenn @amerson6562 @RosaTrunk @iam_spl_ @michaelk487 @Silau25 \nGA🙋 Have a joyful day	0	0	0	0	1	0	1	0	0	0	0
2017-En-40492	@littlebakaa @AlcohoIPorn give me a smiling emoticon will ya? i dont like the idea of you frowning &gt;.&lt;	0	0	1	0	1	0	0	0	0	0	0
2017-En-10001	So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted 	1	0	1	0	0	0	0	0	0	0	0
2017-En-11500	@politicalTigres @Saifullah_Uchvi welcome ji . sorry for words that irritate u	1	0	1	0	0	0	0	0	0	0	0
2017-En-21382	RIP 'dancing on my own' after that awful song and dance	0	0	1	0	1	0	0	0	1	0	0
2017-En-10694	Asian Tiger #Mosquitoes are so relentless. More aggressive than the kind I dealt w/as a kid.	1	0	0	0	0	0	0	0	0	0	0
2017-En-20669	@JedRivett @CharlesCassidy_  Jus see if you ever do anything you pussy , u don't scare me look who u chill with 😂😂😂	1	0	1	0	1	0	0	0	0	0	0
2017-En-21655	@BurmanAJ @AMANDAZUCKERMAN I'd rather see KYLE from bbcan play again and THAT is saying something #awful	1	0	1	0	1	0	0	0	1	0	0
2017-En-22010	@todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/	1	0	0	0	0	0	0	0	1	0	0
2017-En-11470	Goddamn headache. #anger	1	0	1	0	0	0	0	0	0	0	0
2017-En-10227	Never forget that 5Live cancelled programs, to allow them to extend 606 so people could call in and detail their outrage after our behaviour	1	0	1	0	0	0	0	0	0	0	0
2017-En-21964	tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? 	1	0	1	0	0	0	0	1	1	0	0
2017-En-31079	@peregrinator1 I admittedly went into this series thinking we'd see the Jedi in their heyday, not as dysfunctional UN Peacekeepers in space	1	0	0	0	0	0	1	1	0	0	0
2017-En-30620	Today's realisation that it was the last time I watch swimming lesson cos I go back to work next week lead to a joyous bedtime. #worstoneyet	0	1	1	0	1	0	1	0	1	0	0
2017-En-40726	There is no dark side in the moon. In fact, it's all dark.'\nGerry O'Driscoll at the end of 'The Dark side of the Moon'	0	1	0	0	0	0	0	1	0	0	0
2017-En-11481	Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt #revenge	1	0	0	0	0	0	0	0	0	0	0
2017-En-30728	#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence  #libtard #biasedmedia #neverHillary	1	0	1	0	0	0	0	0	0	0	0
2017-En-10876	Hate when guys cant control their anger 🙃🙃	1	0	1	0	0	0	0	0	0	0	0
2017-En-31581	Just caught up with @RichardEGrant's wonderful new series on #EalingComedies. Infectious delight in every interview and film clip.	0	0	0	0	1	0	0	0	0	0	0
2017-En-10726	So Rangers v Celtic ll #revenge	1	1	0	0	0	0	0	0	0	0	0
2017-En-20868	@_stardust_3 unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things	1	0	1	0	0	0	0	0	0	0	0
2017-En-20086	@gdimelow @TheDailyShow @NivenJ1 @jordanklepper These interviews scare the crap out of me. I never imagined so many dumb, dumb Americans.	1	0	1	1	0	0	0	0	0	0	0
2017-En-21146	Omg he kissed her🙈  #w	0	1	0	0	1	0	0	0	0	1	0
2017-En-41009	@ChipotleTweets Gabe the worst part is I can't get hot status this month because there's no chipotle near enough to my campus #sadness	0	0	1	0	0	0	0	0	1	0	0
2017-En-10737	Lot 100 would give Ghandi road rage	1	0	1	0	0	0	0	0	0	0	0
2017-En-20099	Being forced into a fake hug by someone who didn’t flinch to get litigious with you in the past - #awful 😖👺🙅	1	0	1	1	0	0	0	0	0	0	0
2017-En-21996	@AskLloydsBank #worst exec complaints ever #horrific customer journey	1	0	1	0	0	0	0	0	0	0	0
2017-En-40485	@JoyceCarolOates \nBreath. You are trending despondent. Mrs Clinton will win. If you keep your gloves on, guard up, and punch like hell.	1	0	1	0	0	0	1	0	0	0	0
2017-En-21725	Need good vibes for my doctors appointment tomorrow! #nervous	0	0	0	1	0	0	0	0	0	0	0
2017-En-10489	I wonder what would happen if I were to tell some people the truth #savage #uhoh 	0	1	0	0	0	0	0	0	0	0	0
2017-En-41196	The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days	1	0	1	0	0	0	0	0	0	0	0
2017-En-30758	I truly believe in my heart right now that Satan is rejoicing because we are all against one another	0	0	0	0	1	0	0	1	1	0	0
2017-En-11228	@alexis_maxwell #bitter hahaha just kidding. its crazy tho	0	0	0	0	1	1	1	0	0	0	0
2017-En-10723	Keep in mind. We're all weak. Don't insult people just because they're human.	1	0	1	0	0	0	1	0	1	0	0
2017-En-40223	@CCTakato at least in crystal every part of it is portrayed as being WRONG, the dark atmosphere, the fact that mamoru is brainwashed	1	0	1	0	0	0	0	0	1	0	0
2017-En-20459	@HillaryClinton @realDonaldTrump @BonfireLana #bully #Bullshit #fullofshit please take out the #garbage	1	0	1	0	0	0	0	0	0	0	0
2017-En-31470	My ukulele bag has fallen apart. 😐 WELLL AT LEAST my life hasn't yet!! #optimism	0	0	0	0	0	0	1	1	1	0	0
2017-En-20735	#Partners are willing to #walk alongside you without being #intimidated by you. #WhoIsIT #Part2 #RelationShift #CLifeMacon	0	0	0	0	1	1	1	0	0	0	0
2017-En-31607	@selbsie yapyap! once upon a time, I was an avid fanfiction patron during my K-Pop heyday.	0	0	0	0	1	0	0	0	1	0	0
2017-En-10385	@Trump_Videos she looks completely #rabid @realDonaldTrump	0	0	0	0	1	0	0	0	0	1	0
2017-En-41258	@localblactivist I'm always a little bit weary of speaking up because 1. I don't want to hijack the convo - as an LGBT person, I've seen	1	0	1	1	0	0	0	0	0	0	0
2017-En-10188	@SusanHensThe shameful display I watched today has left me reeling with so much anger dt I feel like exploding, those clowns should watch it	1	0	1	0	0	0	0	0	0	0	0
2017-En-30951	We so elated, we celebrated like Obama waited until his last day in office to tell the nation, brothers is getting their reparations	0	0	0	0	1	0	0	0	0	0	0
2017-En-10825	@ezlisteningdisc it doesn't offend me but it's just,,, Weird.	0	0	1	0	0	0	0	0	1	0	0
2017-En-41362	@almurray hit the sink with a hammer... sorry, the universal modifier!	0	0	0	0	0	0	0	0	1	0	0
2017-En-21541	Shriekfest is lining up VOLUNTEERS! Oct 6-9, only serious inquiries please!  shriekfest@aol.com  see free films!  #horror	0	1	0	1	0	0	0	0	0	0	0
2017-En-21840	@SeanLTheWriter Agree 100%... B. Marshall another concern... would much rather he rested this game...	0	0	0	1	0	0	0	0	0	0	0
2017-En-20805	.@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching  #courage	0	0	0	0	1	1	1	0	0	0	0
2017-En-10218	@AskPS_UK not received verification email, asked for it to be resent 5 times still nothing.	1	0	1	0	0	0	0	0	0	0	0
2017-En-22141	@SkySportsRL i would just get some decent referees #shocking	1	0	1	0	0	0	0	0	0	1	0
2017-En-31328	@mcharlesworth7 Forget the hair, that salon looks so light &amp; cheery! Would go there for a coffee &amp; read a book!	0	0	0	0	1	0	0	0	0	0	1
2017-En-11157	Howard Webb always held up as knowing the answers. No red. Sutton and Craigan raging! Hahaha	1	0	0	0	1	0	0	0	0	0	0
2017-En-22116	You can make excuses or you can make time. You can't make both. #time #regret #anxiety #LifeCoach	0	1	0	0	0	0	1	0	1	0	0
2017-En-20877	@ManUtd it was a terrible Freekick...	1	0	1	1	0	0	0	0	1	0	0
2017-En-11349	@lyssababe615 \nIf this room was burning 🔥	1	0	0	1	0	0	0	0	0	0	0
2017-En-21836	@cresbots dw I think cheeks are the most attractive thing in guys too it's terrible tbh	1	0	1	1	0	0	0	0	1	0	0
2017-En-41173	carry on my wayward son there'll be peace when you are done lay your weary head to rest don't you cry no more	0	0	0	0	1	0	1	0	1	0	0
2017-En-11090	@UMA1R_ @bilalmahmooduk @Muslim_Scientst i do not offend your Faith unless 1 persecutes me, treat me like a dog, disrespect me and even so	1	0	0	0	0	0	0	0	1	0	0
2017-En-10138	..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 !!!!	1	0	1	0	0	0	1	0	1	0	0
2017-En-21813	Realized I intimidate people with low Self Esteem a long time ago. I only surround myself with Winners and people who know how to get money	0	0	0	0	1	0	1	1	0	0	0
2017-En-20708	@katiewhiskey_ @bradnarok candy corn is the greatest candy in the world when it comes to being objectively terrible	1	0	1	0	0	0	0	0	0	0	0
2017-En-21244	Not the best horror ever but I like that the uncertainty	0	1	0	0	1	1	1	0	0	0	0
2017-En-11647	You insult the late Sherri Martel	1	0	1	0	0	0	0	0	0	0	0
2017-En-30713	Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas #optimism	1	0	0	0	0	0	1	1	0	0	0
2017-En-20798	@danielleelowell awe man I'm mad I'm sitting here already cutting tulle and ribbon already 😂	1	0	0	0	1	0	0	0	0	0	0
2017-En-20500	I hate that if I don't start the conversation, there won't be one.	1	0	1	0	0	0	0	1	0	0	0
2017-En-21168	@joey_coops yes Hun! Avoid at all costs!! 	1	0	0	0	0	0	0	0	0	0	0
2017-En-41171	@pikapies I have many happy memories of the Isle Of Wight.\n...\nBut yeah, sink that shit.	1	0	1	0	0	0	0	0	1	0	0
2017-En-10730	When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.	0	0	0	0	0	0	1	0	0	0	0
2017-En-21636	Happy 69th @StephenKing! May u keep haunting us for many years. #horror #writing	0	0	0	1	1	1	0	0	0	0	0
